id,video_name,label,person,video_path
561,03.MOV,Xin lỗi,person_07,person_07\Xin lỗi\03.MOV
562,04.MOV,Xin lỗi,person_07,person_07\Xin lỗi\04.MOV
563,05.MOV,Xin lỗi,person_07,person_07\Xin lỗi\05.MOV
564,06.MOV,Xin lỗi,person_07,person_07\Xin lỗi\06.MOV
565,07.MOV,Xin lỗi,person_07,person_07\Xin lỗi\07.MOV
566,08.MOV,Xin lỗi,person_07,person_07\Xin lỗi\08.MOV
567,09.MOV,Xin lỗi,person_07,person_07\Xin lỗi\09.MOV
568,01.MOV,Ăn,person_07,person_07\Ăn\01.MOV
569,02.MOV,Ăn,person_07,person_07\Ăn\02.MOV
570,03.MOV,Ăn,person_07,person_07\Ăn\03.MOV
571,04.MOV,Ăn,person_07,person_07\Ăn\04.MOV
572,05.MOV,Ăn,person_07,person_07\Ăn\05.MOV
573,06.MOV,Ăn,person_07,person_07\Ăn\06.MOV
574,07.MOV,Ăn,person_07,person_07\Ăn\07.MOV
575,08.MOV,Ăn,person_07,person_07\Ăn\08.MOV
576,09.MOV,Ăn,person_07,person_07\Ăn\09.MOV
577,10.MOV,Ăn,person_07,person_07\Ăn\10.MOV
984,IMG_0726.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0726.MOV
985,IMG_0727.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0727.MOV
986,IMG_0728.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0728.MOV
987,IMG_0729.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0729.MOV
988,IMG_0730.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0730.MOV
989,IMG_0731.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0731.MOV
990,IMG_0732.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0732.MOV
991,IMG_0735.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0735.MOV
992,IMG_0737.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0737.MOV
993,IMG_0739.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0739.MOV
895,IMG_0751.MOV,Bố,person_08,person_08\Bố\IMG_0751.MOV
896,IMG_0752.MOV,Bố,person_08,person_08\Bố\IMG_0752.MOV
897,IMG_0753.MOV,Bố,person_08,person_08\Bố\IMG_0753.MOV
898,IMG_0754.MOV,Bố,person_08,person_08\Bố\IMG_0754.MOV
899,IMG_0755.MOV,Bố,person_08,person_08\Bố\IMG_0755.MOV
900,IMG_0756.MOV,Bố,person_08,person_08\Bố\IMG_0756.MOV
901,IMG_0757.MOV,Bố,person_08,person_08\Bố\IMG_0757.MOV
902,IMG_0758.MOV,Bố,person_08,person_08\Bố\IMG_0758.MOV
903,IMG_0759.MOV,Bố,person_08,person_08\Bố\IMG_0759.MOV
904,IMG_0760.MOV,Bố,person_08,person_08\Bố\IMG_0760.MOV
604,IMG_0642.MOV,Có,person_08,person_08\Có\IMG_0642.MOV
605,IMG_0643.MOV,Có,person_08,person_08\Có\IMG_0643.MOV
606,IMG_0645.MOV,Có,person_08,person_08\Có\IMG_0645.MOV
607,IMG_0646.MOV,Có,person_08,person_08\Có\IMG_0646.MOV
608,IMG_0647.MOV,Có,person_08,person_08\Có\IMG_0647.MOV
609,IMG_0648.MOV,Có,person_08,person_08\Có\IMG_0648.MOV
610,IMG_0649.MOV,Có,person_08,person_08\Có\IMG_0649.MOV
611,IMG_0650.MOV,Có,person_08,person_08\Có\IMG_0650.MOV
612,IMG_0651.MOV,Có,person_08,person_08\Có\IMG_0651.MOV
613,IMG_0652.MOV,Có,person_08,person_08\Có\IMG_0652.MOV
614,IMG_0653.MOV,Có,person_08,person_08\Có\IMG_0653.MOV
615,IMG_0631.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0631.MOV
616,IMG_0632.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0632.MOV
617,IMG_0633.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0633.MOV
618,IMG_0634.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0634.MOV
619,IMG_0635.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0635.MOV
620,IMG_0636.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0636.MOV
621,IMG_0637.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0637.MOV
622,IMG_0638.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0638.MOV
623,IMG_0639.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0639.MOV
624,IMG_0641.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0641.MOV
905,IMG_0751.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0751.MOV
906,IMG_0752.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0752.MOV
907,IMG_0753.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0753.MOV
908,IMG_0754.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0754.MOV
909,IMG_0755.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0755.MOV
910,IMG_0756.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0756.MOV
911,IMG_0757.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0757.MOV
912,IMG_0758.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0758.MOV
913,IMG_0759.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0759.MOV
914,IMG_0760.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0760.MOV
625,IMG_0654.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0654.MOV
626,IMG_0655.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0655.MOV
627,IMG_0656.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0656.MOV
628,IMG_0657.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0657.MOV
629,IMG_0658.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0658.MOV
630,IMG_0659.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0659.MOV
631,IMG_0660.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0660.MOV
632,IMG_0661.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0661.MOV
633,IMG_0662.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0662.MOV
915,IMG_0762.MOV,Học,person_08,person_08\Học\IMG_0762.MOV
916,IMG_0763.MOV,Học,person_08,person_08\Học\IMG_0763.MOV
917,IMG_0764.MOV,Học,person_08,person_08\Học\IMG_0764.MOV
918,IMG_0765.MOV,Học,person_08,person_08\Học\IMG_0765.MOV
919,IMG_0766.MOV,Học,person_08,person_08\Học\IMG_0766.MOV
920,IMG_0767.MOV,Học,person_08,person_08\Học\IMG_0767.MOV
921,IMG_0768.MOV,Học,person_08,person_08\Học\IMG_0768.MOV
922,IMG_0769.MOV,Học,person_08,person_08\Học\IMG_0769.MOV
634,IMG_0664.MOV,Không,person_08,person_08\Không\IMG_0664.MOV
635,IMG_0665.MOV,Không,person_08,person_08\Không\IMG_0665.MOV
636,IMG_0666.MOV,Không,person_08,person_08\Không\IMG_0666.MOV
637,IMG_0667.MOV,Không,person_08,person_08\Không\IMG_0667.MOV
638,IMG_0668.MOV,Không,person_08,person_08\Không\IMG_0668.MOV
639,IMG_0669.MOV,Không,person_08,person_08\Không\IMG_0669.MOV
640,IMG_0670.MOV,Không,person_08,person_08\Không\IMG_0670.MOV
641,IMG_0671.MOV,Không,person_08,person_08\Không\IMG_0671.MOV
642,IMG_0672.MOV,Không,person_08,person_08\Không\IMG_0672.MOV
923,IMG_0771.MOV,Thích,person_08,person_08\Thích\IMG_0771.MOV
924,IMG_0772.MOV,Thích,person_08,person_08\Thích\IMG_0772.MOV
925,IMG_0773.MOV,Thích,person_08,person_08\Thích\IMG_0773.MOV
926,IMG_0774.MOV,Thích,person_08,person_08\Thích\IMG_0774.MOV
927,IMG_0775.MOV,Thích,person_08,person_08\Thích\IMG_0775.MOV
928,IMG_0776.MOV,Thích,person_08,person_08\Thích\IMG_0776.MOV
929,IMG_0777.MOV,Thích,person_08,person_08\Thích\IMG_0777.MOV
930,IMG_0778.MOV,Thích,person_08,person_08\Thích\IMG_0778.MOV
931,IMG_0779.MOV,Thích,person_08,person_08\Thích\IMG_0779.MOV
643,IMG_0685.MOV,Tôi,person_08,person_08\Tôi\IMG_0685.MOV
644,IMG_0686.MOV,Tôi,person_08,person_08\Tôi\IMG_0686.MOV
645,IMG_0688.MOV,Tôi,person_08,person_08\Tôi\IMG_0688.MOV
646,IMG_0689.MOV,Tôi,person_08,person_08\Tôi\IMG_0689.MOV
647,IMG_0690.MOV,Tôi,person_08,person_08\Tôi\IMG_0690.MOV
648,IMG_0691.MOV,Tôi,person_08,person_08\Tôi\IMG_0691.MOV
649,IMG_0692.MOV,Tôi,person_08,person_08\Tôi\IMG_0692.MOV
650,IMG_0693.MOV,Tôi,person_08,person_08\Tôi\IMG_0693.MOV
651,IMG_0694.MOV,Tôi,person_08,person_08\Tôi\IMG_0694.MOV
652,IMG_0673.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0673.MOV
653,IMG_0676.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0676.MOV
654,IMG_0677.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0677.MOV
655,IMG_0678.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0678.MOV
656,IMG_0680.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0680.MOV
657,IMG_0681.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0681.MOV
658,IMG_0682.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0682.MOV
659,IMG_0683.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0683.MOV
660,IMG_0695.MOV,Uống,person_08,person_08\Uống\IMG_0695.MOV
661,IMG_0696.MOV,Uống,person_08,person_08\Uống\IMG_0696.MOV
662,IMG_0697.MOV,Uống,person_08,person_08\Uống\IMG_0697.MOV
663,IMG_0698.MOV,Uống,person_08,person_08\Uống\IMG_0698.MOV
664,IMG_0699.MOV,Uống,person_08,person_08\Uống\IMG_0699.MOV
665,IMG_0701.MOV,Uống,person_08,person_08\Uống\IMG_0701.MOV
666,IMG_0702.MOV,Uống,person_08,person_08\Uống\IMG_0702.MOV
667,IMG_0703.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0703.MOV
668,IMG_0704.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0704.MOV
669,IMG_0705.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0705.MOV
670,IMG_0706.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0706.MOV
671,IMG_0707.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0707.MOV
672,IMG_0708.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0708.MOV
673,IMG_0709.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0709.MOV
674,IMG_0710.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0710.MOV
675,IMG_0711.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0711.MOV
676,IMG_0712.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0712.MOV
677,IMG_0713.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0713.MOV
678,IMG_0714.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0714.MOV
679,IMG_0715.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0715.MOV
680,IMG_0716.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0716.MOV
681,IMG_0718.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0718.MOV
682,IMG_0719.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0719.MOV
683,IMG_0720.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0720.MOV
684,IMG_0621.MOV,Ăn,person_08,person_08\Ăn\IMG_0621.MOV
685,IMG_0622.MOV,Ăn,person_08,person_08\Ăn\IMG_0622.MOV
686,IMG_0623.MOV,Ăn,person_08,person_08\Ăn\IMG_0623.MOV
687,IMG_0625.MOV,Ăn,person_08,person_08\Ăn\IMG_0625.MOV
688,IMG_0626.MOV,Ăn,person_08,person_08\Ăn\IMG_0626.MOV
689,IMG_0627.MOV,Ăn,person_08,person_08\Ăn\IMG_0627.MOV
690,IMG_0628.MOV,Ăn,person_08,person_08\Ăn\IMG_0628.MOV
691,IMG_0629.MOV,Ăn,person_08,person_08\Ăn\IMG_0629.MOV
692,IMG_0630.MOV,Ăn,person_08,person_08\Ăn\IMG_0630.MOV
