id,video_name,label,person,video_path
716,03.MOV,Xin lỗi,person_07,person_07\Xin lỗi\03.MOV
717,04.MOV,Xin lỗi,person_07,person_07\Xin lỗi\04.MOV
718,05.MOV,Xin lỗi,person_07,person_07\Xin lỗi\05.MOV
719,06.MOV,Xin lỗi,person_07,person_07\Xin lỗi\06.MOV
720,07.MOV,Xin lỗi,person_07,person_07\Xin lỗi\07.MOV
721,08.MOV,Xin lỗi,person_07,person_07\Xin lỗi\08.MOV
722,09.MOV,Xin lỗi,person_07,person_07\Xin lỗi\09.MOV
723,01.MOV,Ăn,person_07,person_07\Ăn\01.MOV
724,02.MOV,Ăn,person_07,person_07\Ăn\02.MOV
725,03.MOV,Ăn,person_07,person_07\Ăn\03.MOV
726,04.MOV,Ăn,person_07,person_07\Ăn\04.MOV
727,05.MOV,Ăn,person_07,person_07\Ăn\05.MOV
728,06.MOV,Ăn,person_07,person_07\Ăn\06.MOV
729,07.MOV,Ăn,person_07,person_07\Ăn\07.MOV
730,08.MOV,Ăn,person_07,person_07\Ăn\08.MOV
731,09.MOV,Ăn,person_07,person_07\Ăn\09.MOV
732,10.MOV,Ăn,person_07,person_07\Ăn\10.MOV
733,IMG_0726.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0726.MOV
734,IMG_0727.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0727.MOV
735,IMG_0728.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0728.MOV
736,IMG_0729.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0729.MOV
737,IMG_0730.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0730.MOV
738,IMG_0731.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0731.MOV
739,IMG_0732.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0732.MOV
740,IMG_0735.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0735.MOV
741,IMG_0737.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0737.MOV
742,IMG_0739.MOV,Bạn bè,person_08,person_08\Bạn bè\IMG_0739.MOV
743,IMG_0751.MOV,Bố,person_08,person_08\Bố\IMG_0751.MOV
744,IMG_0752.MOV,Bố,person_08,person_08\Bố\IMG_0752.MOV
745,IMG_0753.MOV,Bố,person_08,person_08\Bố\IMG_0753.MOV
746,IMG_0754.MOV,Bố,person_08,person_08\Bố\IMG_0754.MOV
747,IMG_0755.MOV,Bố,person_08,person_08\Bố\IMG_0755.MOV
748,IMG_0756.MOV,Bố,person_08,person_08\Bố\IMG_0756.MOV
749,IMG_0757.MOV,Bố,person_08,person_08\Bố\IMG_0757.MOV
750,IMG_0758.MOV,Bố,person_08,person_08\Bố\IMG_0758.MOV
751,IMG_0759.MOV,Bố,person_08,person_08\Bố\IMG_0759.MOV
752,IMG_0760.MOV,Bố,person_08,person_08\Bố\IMG_0760.MOV
753,IMG_0642.MOV,Có,person_08,person_08\Có\IMG_0642.MOV
754,IMG_0643.MOV,Có,person_08,person_08\Có\IMG_0643.MOV
755,IMG_0645.MOV,Có,person_08,person_08\Có\IMG_0645.MOV
756,IMG_0646.MOV,Có,person_08,person_08\Có\IMG_0646.MOV
757,IMG_0647.MOV,Có,person_08,person_08\Có\IMG_0647.MOV
758,IMG_0648.MOV,Có,person_08,person_08\Có\IMG_0648.MOV
759,IMG_0649.MOV,Có,person_08,person_08\Có\IMG_0649.MOV
760,IMG_0650.MOV,Có,person_08,person_08\Có\IMG_0650.MOV
761,IMG_0651.MOV,Có,person_08,person_08\Có\IMG_0651.MOV
762,IMG_0652.MOV,Có,person_08,person_08\Có\IMG_0652.MOV
763,IMG_0653.MOV,Có,person_08,person_08\Có\IMG_0653.MOV
764,IMG_0631.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0631.MOV
765,IMG_0632.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0632.MOV
766,IMG_0633.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0633.MOV
767,IMG_0634.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0634.MOV
768,IMG_0635.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0635.MOV
769,IMG_0636.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0636.MOV
770,IMG_0637.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0637.MOV
771,IMG_0638.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0638.MOV
772,IMG_0639.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0639.MOV
773,IMG_0641.MOV,Cảm ơn,person_08,person_08\Cảm ơn\IMG_0641.MOV
774,IMG_0751.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0751.MOV
775,IMG_0752.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0752.MOV
776,IMG_0753.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0753.MOV
777,IMG_0754.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0754.MOV
778,IMG_0755.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0755.MOV
779,IMG_0756.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0756.MOV
780,IMG_0757.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0757.MOV
781,IMG_0758.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0758.MOV
782,IMG_0759.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0759.MOV
783,IMG_0760.MOV,Hiểu,person_08,person_08\Hiểu\IMG_0760.MOV
784,IMG_0654.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0654.MOV
785,IMG_0655.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0655.MOV
786,IMG_0656.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0656.MOV
787,IMG_0657.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0657.MOV
788,IMG_0658.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0658.MOV
789,IMG_0659.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0659.MOV
790,IMG_0660.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0660.MOV
791,IMG_0661.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0661.MOV
792,IMG_0662.MOV,Hạnh phúc,person_08,person_08\Hạnh phúc\IMG_0662.MOV
793,IMG_0762.MOV,Học,person_08,person_08\Học\IMG_0762.MOV
794,IMG_0763.MOV,Học,person_08,person_08\Học\IMG_0763.MOV
795,IMG_0764.MOV,Học,person_08,person_08\Học\IMG_0764.MOV
796,IMG_0765.MOV,Học,person_08,person_08\Học\IMG_0765.MOV
797,IMG_0766.MOV,Học,person_08,person_08\Học\IMG_0766.MOV
798,IMG_0767.MOV,Học,person_08,person_08\Học\IMG_0767.MOV
799,IMG_0768.MOV,Học,person_08,person_08\Học\IMG_0768.MOV
800,IMG_0769.MOV,Học,person_08,person_08\Học\IMG_0769.MOV
801,IMG_0664.MOV,Không,person_08,person_08\Không\IMG_0664.MOV
802,IMG_0665.MOV,Không,person_08,person_08\Không\IMG_0665.MOV
803,IMG_0666.MOV,Không,person_08,person_08\Không\IMG_0666.MOV
804,IMG_0667.MOV,Không,person_08,person_08\Không\IMG_0667.MOV
805,IMG_0668.MOV,Không,person_08,person_08\Không\IMG_0668.MOV
806,IMG_0669.MOV,Không,person_08,person_08\Không\IMG_0669.MOV
807,IMG_0670.MOV,Không,person_08,person_08\Không\IMG_0670.MOV
808,IMG_0671.MOV,Không,person_08,person_08\Không\IMG_0671.MOV
809,IMG_0672.MOV,Không,person_08,person_08\Không\IMG_0672.MOV
810,IMG_0771.MOV,Thích,person_08,person_08\Thích\IMG_0771.MOV
811,IMG_0772.MOV,Thích,person_08,person_08\Thích\IMG_0772.MOV
812,IMG_0773.MOV,Thích,person_08,person_08\Thích\IMG_0773.MOV
813,IMG_0774.MOV,Thích,person_08,person_08\Thích\IMG_0774.MOV
814,IMG_0775.MOV,Thích,person_08,person_08\Thích\IMG_0775.MOV
815,IMG_0776.MOV,Thích,person_08,person_08\Thích\IMG_0776.MOV
816,IMG_0777.MOV,Thích,person_08,person_08\Thích\IMG_0777.MOV
817,IMG_0778.MOV,Thích,person_08,person_08\Thích\IMG_0778.MOV
818,IMG_0779.MOV,Thích,person_08,person_08\Thích\IMG_0779.MOV
819,IMG_0685.MOV,Tôi,person_08,person_08\Tôi\IMG_0685.MOV
820,IMG_0686.MOV,Tôi,person_08,person_08\Tôi\IMG_0686.MOV
821,IMG_0688.MOV,Tôi,person_08,person_08\Tôi\IMG_0688.MOV
822,IMG_0689.MOV,Tôi,person_08,person_08\Tôi\IMG_0689.MOV
823,IMG_0690.MOV,Tôi,person_08,person_08\Tôi\IMG_0690.MOV
824,IMG_0691.MOV,Tôi,person_08,person_08\Tôi\IMG_0691.MOV
825,IMG_0692.MOV,Tôi,person_08,person_08\Tôi\IMG_0692.MOV
826,IMG_0693.MOV,Tôi,person_08,person_08\Tôi\IMG_0693.MOV
827,IMG_0694.MOV,Tôi,person_08,person_08\Tôi\IMG_0694.MOV
828,IMG_0673.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0673.MOV
829,IMG_0676.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0676.MOV
830,IMG_0677.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0677.MOV
831,IMG_0678.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0678.MOV
832,IMG_0680.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0680.MOV
833,IMG_0681.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0681.MOV
834,IMG_0682.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0682.MOV
835,IMG_0683.MOV,Tạm biệt,person_08,person_08\Tạm biệt\IMG_0683.MOV
836,IMG_0695.MOV,Uống,person_08,person_08\Uống\IMG_0695.MOV
837,IMG_0696.MOV,Uống,person_08,person_08\Uống\IMG_0696.MOV
838,IMG_0697.MOV,Uống,person_08,person_08\Uống\IMG_0697.MOV
839,IMG_0698.MOV,Uống,person_08,person_08\Uống\IMG_0698.MOV
840,IMG_0699.MOV,Uống,person_08,person_08\Uống\IMG_0699.MOV
841,IMG_0701.MOV,Uống,person_08,person_08\Uống\IMG_0701.MOV
842,IMG_0702.MOV,Uống,person_08,person_08\Uống\IMG_0702.MOV
843,IMG_0703.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0703.MOV
844,IMG_0704.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0704.MOV
845,IMG_0705.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0705.MOV
846,IMG_0706.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0706.MOV
847,IMG_0707.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0707.MOV
848,IMG_0708.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0708.MOV
849,IMG_0709.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0709.MOV
850,IMG_0710.MOV,Xin chào,person_08,person_08\Xin chào\IMG_0710.MOV
851,IMG_0711.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0711.MOV
852,IMG_0712.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0712.MOV
853,IMG_0713.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0713.MOV
854,IMG_0714.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0714.MOV
855,IMG_0715.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0715.MOV
856,IMG_0716.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0716.MOV
857,IMG_0718.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0718.MOV
858,IMG_0719.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0719.MOV
859,IMG_0720.MOV,Xin lỗi,person_08,person_08\Xin lỗi\IMG_0720.MOV
860,IMG_0621.MOV,Ăn,person_08,person_08\Ăn\IMG_0621.MOV
861,IMG_0622.MOV,Ăn,person_08,person_08\Ăn\IMG_0622.MOV
862,IMG_0623.MOV,Ăn,person_08,person_08\Ăn\IMG_0623.MOV
863,IMG_0625.MOV,Ăn,person_08,person_08\Ăn\IMG_0625.MOV
864,IMG_0626.MOV,Ăn,person_08,person_08\Ăn\IMG_0626.MOV
865,IMG_0627.MOV,Ăn,person_08,person_08\Ăn\IMG_0627.MOV
866,IMG_0628.MOV,Ăn,person_08,person_08\Ăn\IMG_0628.MOV
867,IMG_0629.MOV,Ăn,person_08,person_08\Ăn\IMG_0629.MOV
868,IMG_0630.MOV,Ăn,person_08,person_08\Ăn\IMG_0630.MOV
